"distance","altitude","color_packed","intensity","classification","coords"
"101.9","483.0060","116 126 143","142","25","2561739.757 1205218.915"
"101.9","479.0910","50 69 107","215","3","2561741.4910000004 1205219.697"
"101.91","483.0260","148 157 174","198","25","2561740.2460000003 1205219.124"
"102.01","479.0760","46 66 104","75","3","2561740.79 1205219.263"
"102.12","483.1070","172 196 208","103","25","2561741.6500000004 1205219.533"
"102.19","479.0330","45 65 101","69","3","2561740.2460000003 1205218.813"
"102.32","483.1260","180 206 217","234","25","2561742.233 1205219.574"
"102.32","483.1260","180 206 217","234","25","2561742.233 1205219.574"
"102.43","483.1500","179 206 216","62","25","2561741.125 1205218.948"
"102.43","483.1500","179 206 216","62","25","2561741.125 1205218.948"
"102.47","483.1420","179 208 217","150","25","2561741.3970000003 1205219.036"
"102.51","478.9610","46 63 93","2","2","2561740.6130000004 1205218.631"
"102.54","483.1420","154 181 191","59","25","2561743.088 1205219.715"
"102.73","483.0950","160 187 198","26","25","2561740.693 1205218.432"
"102.73","478.9130","43 57 85","144","2","2561743.5270000002 1205219.709"
"102.76","483.1360","146 172 183","68","25","2561740.2920000004 1205218.218"
"102.77","479.0230","39 55 83","127","31","2561743.105 1205219.474"
"102.85","478.9510","52 68 97","83","2","2561741.838 1205218.81"
"102.99","479.0060","49 65 96","146","2","2561742.747 1205219.0760000001"
"103.08","478.9540","46 62 90","159","2","2561742.3630000004 1205218.804"
"103.08","478.9530","46 62 90","159","2","2561742.3630000004 1205218.803"
"103.1","478.9940","44 63 99","146","2","2561741.2210000004 1205218.263"
"103.1","478.9940","44 63 99","146","2","2561741.2210000004 1205218.263"
"103.11","479.0160","44 62 99","190","31","2561743.503 1205219.279"
"103.11","479.0160","44 62 99","190","31","2561743.503 1205219.28"
"103.12","483.1430","167 190 201","232","25","2561742.23 1205218.692"
"103.19","483.1050","115 127 154","81","25","2561743.663 1205219.263"
"103.22","483.0900","101 117 136","206","25","2561743.105 1205218.982"
"103.38","483.0740","79 91 113","158","25","2561742.253 1205218.421"
"103.39","483.0810","104 115 140","227","25","2561741.5 1205218.067"
"103.39","483.0810","104 115 140","227","25","2561741.5 1205218.067"
"103.57","479.0420","46 66 102","255","2","2561740.4200000004 1205217.381"
"103.59","483.0040","109 120 151","80","25","2561743.953 1205218.959"
"103.64","483.0260","115 127 156","51","25","2561741.396 1205217.742"
"103.65","483.0660","100 114 140","79","25","2561740.71 1205217.432"
"103.71","479.1050","47 67 104","241","2","2561742.2070000004 1205218.036"
"103.73","479.1190","50 70 106","243","31","2561743.0960000004 1205218.421"
"103.79","482.8620","90 106 136","186","25","2561741.6380000003 1205217.688"
"103.79","482.8620","90 106 136","186","25","2561741.6380000003 1205217.688"
"103.79","482.8450","79 85 112","56","25","2561742.355 1205218.013"
"103.86","482.7610","60 67 91","76","25","2561742.2320000003 1205217.881"
"103.86","482.7610","60 67 91","76","25","2561742.2320000003 1205217.881"
"103.88","482.8400","78 91 117","119","25","2561740.6700000004 1205217.158"
"103.93","482.7160","53 62 82","183","25","2561744.0820000004 1205218.643"
"103.93","482.7160","53 62 82","183","25","2561744.0820000004 1205218.643"
"103.94","479.1100","45 64 101","225","2","2561741.7060000002 1205217.557"
"103.95","482.6960","46 58 82","187","25","2561742.973 1205218.124"
"103.97","482.7580","41 49 69","48","25","2561740.8340000003 1205217.127"
"103.98","483.7920","145 149 161","189","6","2561743.9050000003 1205218.506"
"104.26","483.8190","134 137 146","191","6","2561742.203 1205217.432"
"104.26","483.8190","134 137 146","191","6","2561742.203 1205217.432"
"104.38","483.7690","139 140 148","145","6","2561742.8490000004 1205217.597"
"104.44","479.6390","60 79 110","202","31","2561743.9110000003 1205218.009"
"104.51","479.6920","60 79 112","51","3","2561742.2660000003 1205217.185"
"104.51","479.7270","106 113 134","103","31","2561743.7690000003 1205217.866"
"104.51","483.7870","134 136 144","248","6","2561743.2150000003 1205217.6130000001"
"104.54","479.6340","58 77 110","120","31","2561743.2750000004 1205217.609"
"104.54","479.6340","58 77 110","120","31","2561743.2750000004 1205217.609"
"104.55","479.5550","61 80 113","193","2","2561742.031 1205217.036"
"104.63","483.7720","136 137 146","175","6","2561741.767 1205216.831"
"104.63","483.7710","136 137 146","175","6","2561741.767 1205216.83"
"104.8","483.7110","136 134 141","92","6","2561742.345 1205216.908"
"104.82","483.7690","127 130 144","226","6","2561743.9540000004 1205217.611"
"104.91","479.7950","77 94 127","123","31","2561741.463 1205216.388"
"104.91","479.7950","77 94 127","123","31","2561741.463 1205216.388"
"104.92","483.8240","120 124 138","110","6","2561743.605 1205217.344"
"105.07","483.8440","121 125 139","241","6","2561743.1100000003 1205216.952"
"105.19","479.7830","58 74 107","52","2","2561742.798 1205216.677"
"105.19","479.7830","58 74 107","52","2","2561742.798 1205216.6770000001"
"105.24","479.7850","61 78 112","75","31","2561741.595 1205216.082"
"105.25","483.7350","137 135 141","155","6","2561742.8030000003 1205216.616"
"105.26","479.7610","58 73 106","150","2","2561742.179 1205216.327"
"105.3","483.7300","131 128 134","234","6","2561743.5470000003 1205216.901"
"105.3","483.8090","129 131 144","45","6","2561744.727 1205217.435"
"105.48","483.7680","141 141 145","31","6","2561741.619 1205215.83"
"105.48","483.8040","158 158 161","73","6","2561741.6330000004 1205215.83"
"105.49","483.7390","129 132 144","203","6","2561742.0930000003 1205216.036"
"105.6","483.8040","135 136 147","45","6","2561742.514 1205216.1"
"105.67","479.7880","114 125 143","185","2","2561744.5190000003 1205216.928"
"105.74","479.8530","114 125 143","226","31","2561744.0280000004 1205216.633"
"105.74","479.8530","114 125 143","226","31","2561744.0280000004 1205216.633"
"105.84","483.7510","138 135 140","36","6","2561744.7380000004 1205216.844"
"105.9","479.7930","110 120 138","242","2","2561743.2830000003 1205216.124"
"105.99","479.8210","119 125 140","250","2","2561741.7460000003 1205215.324"
"106.16","483.7320","154 154 157","77","6","2561741.6580000003 1205215.096"
"106.25","483.6890","140 137 141","131","6","2561744.409 1205216.243"
"106.28","483.7080","136 137 147","112","6","2561743.213 1205215.675"
"106.28","483.7080","136 137 147","112","6","2561743.213 1205215.675"
"106.28","483.7400","152 153 155","202","6","2561742.3880000003 1205215.3"
"106.32","483.7150","145 143 145","110","6","2561743.645 1205215.823"
"106.32","483.7150","145 143 145","110","6","2561743.645 1205215.823"
"106.65","483.7850","137 138 148","168","6","2561744.4910000004 1205215.84"
"106.73","483.7300","147 150 157","72","6","2561743.183 1205215.161"
"106.83","483.6550","151 150 151","103","6","2561743.875 1205215.364"
"107.05","483.6770","147 146 146","2","6","2561742.6160000004 1205214.56"
"107.05","483.6770","147 146 146","2","6","2561742.6160000004 1205214.56"
"107.42","483.6670","155 155 155","96","6","2561744.8630000004 1205215.1670000001"
"107.62","483.6790","147 147 148","51","6","2561743.284 1205214.239"
"107.72","483.6530","145 148 151","131","6","2561743.929 1205214.415"
"107.72","483.6530","145 148 151","131","6","2561743.929 1205214.415"
"107.76","483.6240","89 97 102","226","6","2561745.328 1205214.999"
"107.76","483.6240","89 97 102","226","6","2561745.328 1205214.999"
"108.13","483.6310","72 72 77","119","6","2561744.4370000004 1205214.192"
"108.27","483.6790","158 159 160","112","6","2561745.9170000004 1205214.709"
"108.31","483.6750","163 164 164","142","6","2561745.534 1205214.492"
"108.33","483.6890","166 168 168","164","6","2561743.348 1205213.479"
"108.5","483.6630","152 151 152","40","6","2561743.7 1205213.4540000001"
"108.7","483.6770","155 155 156","71","6","2561744.758 1205213.718"
"108.7","483.6770","155 155 156","71","6","2561744.7580000004 1205213.718"
"108.71","483.6670","148 146 147","81","6","2561742.828 1205212.83"
"108.71","483.6670","148 146 147","81","6","2561742.828 1205212.83"
"108.86","483.6840","149 149 150","19","6","2561745.565 1205213.905"
"109.14","483.6700","163 163 164","99","6","2561743.8710000003 1205212.827"
"109.19","483.7160","144 145 153","24","6","2561742.77 1205212.28"
"109.2","483.7130","160 160 161","180","6","2561744.4370000004 1205213.018"
"109.42","483.6920","151 149 151","205","6","2561746.166 1205213.557"
"109.7","483.7230","134 135 144","180","6","2561744.068 1205212.3"
"109.7","483.7230","134 135 144","180","6","2561744.068 1205212.3"
"109.8","483.7430","158 158 158","142","6","2561745.5050000004 1205212.847"
"109.8","483.7430","158 158 158","142","6","2561745.5050000004 1205212.847"
"109.93","483.7080","143 141 142","133","6","2561744.5190000003 1205212.256"
"110.16","483.7270","159 159 160","143","6","2561745.997 1205212.675"
"110.27","483.7350","135 136 145","68","6","2561743.5790000004 1205211.4540000001"
"110.29","483.7390","160 160 160","96","6","2561746.6840000004 1205212.837"
"110.51","483.7490","154 154 155","195","6","2561745.571 1205212.092"
"110.89","483.7440","159 159 160","207","6","2561746.23 1205211.974"
"110.91","483.7320","145 142 144","226","6","2561747.0360000003 1205212.32"
"110.93","483.7590","139 140 149","228","6","2561745.1440000003 1205211.437"
"110.93","483.7590","139 140 149","228","6","2561745.1440000003 1205211.437"
"111.04","483.7200","142 143 151","143","6","2561743.8800000004 1205210.752"
"111.04","483.7200","142 143 151","143","6","2561743.8800000004 1205210.752"
"111.04","479.7200","147 144 144","0","2","2561746.4540000004 1205211.911"
"111.04","483.7470","156 155 157","73","6","2561744.7550000004 1205211.146"
"111.05","483.8000","142 142 151","103","6","2561744.6700000004 1205211.092"
"111.22","483.7870","155 155 156","114","6","2561747.1360000004 1205212.0250000001"
"111.26","483.7950","134 135 147","249","6","2561745.4280000003 1205211.209"
"111.3","479.6600","216 219 197","44","2","2561747.034 1205211.891"
"111.34","479.6790","205 204 183","81","2","2561745.494 1205211.148"
"111.35","479.6890","179 177 160","150","2","2561744.166 1205210.543"
"111.37","479.6120","226 230 206","253","2","2561746.237 1205211.457"
"111.37","479.6120","226 230 206","253","2","2561746.237 1205211.457"
"111.41","483.7950","102 101 123","64","6","2561746.287 1205211.428"
"111.48","483.7730","101 101 126","90","6","2561746.801 1205211.593"
"111.55","483.7280","145 141 141","240","6","2561746.4000000004 1205211.324"
"111.56","483.7510","158 157 159","54","6","2561743.6870000004 1205210.0960000001"
"111.59","479.2930","172 182 169","190","31","2561746.801 1205211.469"
"111.59","479.2930","172 182 169","190","31","2561746.801 1205211.469"
"111.62","479.3680","206 210 191","47","31","2561744.7180000003 1205210.496"
"111.69","483.7490","125 124 135","120","6","2561744.733 1205210.4270000001"
"111.71","479.3160","199 211 190","2","31","2561745.6300000004 1205210.805"
"111.75","483.7630","139 135 136","90","6","2561745.52 1205210.707"
"111.77","479.0370","188 201 187","17","2","2561746.412 1205211.097"
"111.8","479.0130","131 148 148","197","31","2561747.156 1205211.401"
"111.82","483.8530","68 75 99","172","6","2561746.8570000003 1205211.236"
"111.82","483.8520","68 75 99","172","6","2561746.8570000003 1205211.236"
"111.83","479.0620","183 195 187","218","2","2561745.4740000004 1205210.606"
"111.83","483.8290","75 85 104","101","6","2561746.068 1205210.867"
"111.91","483.9020","63 81 114","7","6","2561745.653 1205210.599"
"111.91","483.9020","63 81 114","7","6","2561745.653 1205210.599"
"111.99","483.7670","147 143 137","33","6","2561744.446 1205209.968"
"112.1","478.9730","134 138 143","240","2","2561744.1130000004 1205209.697"
"112.16","478.9770","150 159 164","191","31","2561744.889 1205209.974"
"112.16","478.9770","150 159 164","191","31","2561744.889 1205209.974"
"112.23","478.9410","120 129 136","196","2","2561746.0450000004 1205210.422"
"112.51","479.0710","99 109 118","51","3","2561747.051 1205210.567"
"112.51","479.0710","99 109 118","51","3","2561747.051 1205210.567"
"112.61","478.9660","72 80 100","39","31","2561745.5130000003 1205209.768"
"112.61","478.9650","72 80 100","39","31","2561745.5130000003 1205209.768"
"112.64","478.9610","112 119 129","73","31","2561745.841 1205209.884"
"112.73","478.9560","103 112 121","219","2","2561744.327 1205209.097"
"112.86","478.9530","136 142 150","187","31","2561745.2210000004 1205209.361"
"113.13","478.9320","60 77 110","22","2","2561747.044 1205209.888"
"113.25","478.9900","53 71 104","6","31","2561747.585 1205210.002"
"113.6","478.9460","114 124 135","155","2","2561744.5530000003 1205208.242"
"113.6","478.9460","114 124 135","155","2","2561744.5530000003 1205208.242"
"113.63","478.9630","106 129 150","152","31","2561746.2040000004 1205208.959"
"113.81","478.9960","50 67 97","200","18","2561747.004 1205209.117"
"113.95","479.0090","47 65 98","82","31","2561747.412 1205209.153"
"114.01","479.0220","51 68 97","7","31","2561745.253 1205208.111"
"114.01","479.0220","51 68 97","7","31","2561745.253 1205208.111"
"114.12","479.0400","63 83 115","178","18","2561745.9910000004 1205208.322"
"114.61","479.0190","61 81 116","75","31","2561748.3030000003 1205208.8290000001"
"114.66","478.9940","57 77 109","75","2","2561747.031 1205208.198"
"114.72","479.0400","63 81 115","197","31","2561747.662 1205208.418"
"114.72","479.0400","63 81 115","197","31","2561747.662 1205208.418"
"114.77","479.0350","59 78 112","112","31","2561746.3460000004 1205207.776"
"114.82","479.0660","63 82 116","245","31","2561745.236 1205207.218"
"114.82","479.0660","63 82 116","245","31","2561745.236 1205207.218"
"114.97","479.0430","59 80 112","140","31","2561746.7460000003 1205207.736"
"114.97","479.0420","59 80 112","140","31","2561746.7460000003 1205207.736"
"115.4","479.0230","55 74 107","122","2","2561745.3600000003 1205206.634"
"115.47","479.0590","57 78 111","109","31","2561748.5250000004 1205207.992"
"115.66","479.0980","57 79 111","90","31","2561745.8570000003 1205206.567"
"115.69","479.0540","57 78 111","224","31","2561747.764 1205207.401"
"115.91","480.2690","77 99 135","50","25","2561746.1980000003 1205206.449"
"115.93","480.5880","50 66 83","123","25","2561748.4000000004 1205207.425"
"115.95","481.0370","66 81 98","33","25","2561748.1330000004 1205207.279"
"115.95","481.0370","66 81 98","33","25","2561748.1330000004 1205207.28"
"115.96","480.5860","64 78 104","5","25","2561747.6160000004 1205207.045"
"116","480.4420","72 92 124","7","25","2561746.0450000004 1205206.283"
"116","480.4420","72 92 124","7","25","2561746.0450000004 1205206.283"
"116.01","480.6330","57 70 92","189","25","2561747.0790000004 1205206.7380000001"
"116.01","480.6330","57 70 92","189","25","2561747.0790000004 1205206.7380000001"
"116.06","482.5300","105 126 137","19","25","2561748.44 1205207.307"
"116.06","482.5300","105 126 137","19","25","2561748.44 1205207.307"
"116.08","479.0590","56 76 108","105","18","2561747.4000000004 1205206.813"
"116.17","482.7350","171 195 208","58","25","2561747.9850000003 1205206.979"
"116.17","482.7350","171 195 208","58","25","2561747.9850000003 1205206.979"
"116.2","479.0470","52 71 106","5","18","2561746.848 1205206.432"
"116.23","478.9900","54 73 110","68","2","2561748.577 1205207.175"
"116.23","482.7680","173 199 211","21","25","2561746.808 1205206.383"
"116.37","479.0470","54 72 107","97","18","2561746.466 1205206.073"
"116.46","479.1800","178 201 219","39","3","2561746.7920000004 1205206.114"
"116.46","479.1800","178 201 219","39","3","2561746.7920000004 1205206.114"
"116.51","482.7960","103 121 145","41","25","2561745.952 1205205.679"
"116.51","482.7950","103 121 145","41","25","2561745.952 1205205.678"
"116.6","479.0610","53 73 108","204","3","2561748.723 1205206.834"
"116.7","482.8020","180 208 216","86","25","2561746.7690000003 1205205.842"
"116.85","479.0860","50 69 104","124","3","2561746.9570000004 1205205.759"
"116.9","482.8440","184 212 220","210","25","2561748.602 1205206.459"
"116.92","478.9800","52 71 106","67","2","2561746.0670000003 1205205.288"
